BusStopCode,RoadName,Description,Latitude,Longitude,BusServicesList,NumBusServices
54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.371373023,103.8486611,"['50A', '50', '159A', '159', '265']",5
54401,Ang Mo Kio St 52,Blk 522,1.372946681,103.8516353,"['668', '265']",2
54409,Ang Mo Kio St 52,Opp Blk 522,1.372708333,103.8521389,"['668', '265']",2
54411,Ang Mo Kio St 52,Blk 527,1.372353056,103.8542292,"['668', '265']",2
54419,Ang Mo Kio St 52,Opp Blk 527,1.372061678,103.8548909,"['668', '265']",2
54429,Ang Mo Kio St 54,Blk 561,1.370344,103.85818,['265'],1
54439,Ang Mo Kio St 54,Blk 549,1.373284742,103.8571539,['265'],1
54441,Ang Mo Kio St 53,Blk 507,1.374181695,103.8507692,"['668', '265']",2
54449,Ang Mo Kio St 53,Opp Blk 507,1.374608105,103.8508896,"['668', '265']",2
54451,Ang Mo Kio Ave 5,Blk 643,1.377235018,103.8405965,"['269A', '668', '269', '860', '138']",5
54459,Ang Mo Kio Ave 5,Blk 151,1.376933361,103.841201,"['138B', '668', '860T', '138A', '860', '138']",6
54461,Ang Mo Kio Ave 5,Blk 649,1.377479971,103.8433994,"['269A', '668', '269', '860', '138']",5
54469,Ang Mo Kio Ave 5,Opp Blk 649,1.37720167,103.8434968,"['138B', '668', '860T', '138A', '860', '138']",6
54471,Ang Mo Kio Ave 5,Opp Blk 538,1.376134708,103.8532966,"['72', '50', '72B', '45', '159B', '72A', '159']",7
54479,Ang Mo Kio Ave 5,Blk 538,1.375793351,103.8532004,"['72', '50A', '50', '159A', '45', '159']",6
54481,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.375994979,103.8557653,"['72', '88B', '50', '72B', '88', '159B', '72A', '159']",8
54489,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.375675,103.855423,"['72', '50A', '50', '88', '159A', '159', '88A']",7
54491,Ang Mo Kio Ave 5,Aft CTE,1.377171653,103.8601032,"['72', '88B', '50', '88', '72A', '159']",6
54499,Ang Mo Kio Ave 5,Bef CTE,1.377008067,103.8605536,"['72', '50A', '50', '88', '159A', '159', '88A']",7
54501,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.377871389,103.8626631,"['72', '88B', '50', '88', '72A', '159']",6
54509,Ang Mo Kio Ave 5,Aft Blk 5000,1.377588358,103.8625705,"['72', '50A', '50', '88', '268', '159A', '159', '88A']",8
54511,Ang Mo Kio Ind Pk 2,Blk 5032,1.372192,103.863322,"['268', '268A']",2
54519,Ang Mo Kio Ind Pk 2,Extra Space,1.372117,103.864539,['268'],1
54521,Ang Mo Kio Ind Pk 2,Blk 5046,1.373426407,103.8628875,"['268', '268A']",2
54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.373359729,103.8630362,['268'],1
54531,Bishan Rd,OPP BISHAN PK,1.358399743,103.8513269,"['55', '58', '50', '71', '53', '156', '162']",7
54539,Bishan Rd,BISHAN PK,1.358571111,103.8510481,"['55', '58', '50', '71', '53', '55B', '156', '162']",8
54571,Ang Mo Kio Ave 10,Blk 532,1.37425473,103.8549193,"['45', '88', '88B']",3
54579,Ang Mo Kio Ave 10,Blk 540,1.374878174,103.8548308,"['45', '88', '88A']",3
54581,Ang Mo Kio Ave 10,Blk 574,1.371058333,103.8566583,"['45', '668', '88', '88B']",4
54589,Ang Mo Kio Ave 10,Blk 555,1.371734416,103.8567189,"['668', '88', '45', '265', '88A']",5
54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.375306667,103.8617739,['268'],1
54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.374894722,103.8618014,"['268', '268A']",2
54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.359421389,103.8551458,"['55', '45', '55B', '652']",4
54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.359357778,103.8552925,"['55', '45', '652', '261']",4
54611,Ang Mo Kio Ave 1,BLK 220,1.364894705,103.8405742,"['262', '71']",2
54619,Ang Mo Kio Ave 1,OPP BLK 220,1.364671684,103.8405029,"['262', '71']",2
54621,Ang Mo Kio Ave 1,BLK 223,1.365953312,103.8377307,"['262', '71']",2
54629,Ang Mo Kio Ave 1,OPP BLK 223,1.36558807,103.8380167,"['262', '71']",2
54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.377021667,103.8669752,"['268', '268A']",2
54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.375739674,103.8646091,"['268', '268A']",2
54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.378542757,103.8655186,"['72', '88B', '50', '88', '72A', '159']",6
54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008,103.8668627,"['72', '50A', '50', '88', '268', '159A', '268A', '159', '88A']",9
55011,Yio Chu Kang Rd,Bef Lentor Stn Exit 5,1.382262,103.835704,"['855', '265', '163']",3
55019,Yio Chu Kang Rd,Aft Lentor Stn Exit 4,1.382212,103.836047,"['269', '855', '265', '163']",4
55021,Yio Chu Kang Rd,OPP SEASONS PK,1.385701178,103.8387271,"['668', '71', '855', '825', '163']",5
55029,Yio Chu Kang Rd,SEASONS PK,1.385651937,103.8391711,"['668', '71', '855', '825', '163']",5
55031,Yio Chu Kang Rd,Opp NCS Hub,1.389447742,103.8436033,"['857A', '86', '854', '86B', '857B', '857', '163']",7
55039,Yio Chu Kang Rd,NCS Hub,1.389157323,103.8438314,"['86', '163', '854', '86A', '857', '163B']",6
55041,Yio Chu Kang Rd,Aft AMK St 64/Apple SG,1.391224067,103.846028,"['857A', '70M', '70A', '86', '854', '86B', '857B', '70', '857', '163']",10
55049,Yio Chu Kang Rd,Bef AMK St 64/Apple SG,1.391105477,103.8465928,"['70M', '86', '163', '854', '86A', '70', '857', '163B']",8
55051,Yio Chu Kang Rd,Opp ST Electronics,1.3924,103.848962,"['857A', '70M', '70A', '86', '854', '86B', '857B', '70', '857', '163']",10
55059,Yio Chu Kang Rd,ST Electronics,1.392082265,103.8490952,"['70M', '86', '163', '854', '86A', '70', '857', '163B']",8
55071,Yio Chu Kang Rd,Bef Econ Medicare Ctr,1.392462741,103.8526183,"['857A', '70M', '70A', '86', '854', '86B', '857B', '70', '857', '163']",10
55079,Yio Chu Kang Rd,Aft Econ Medicare Ctr,1.391952,103.853366,"['70M', '86', '163', '854', '86A', '70', '857', '163B']",8
55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.391771334,103.8559733,"['857A', '70M', '70A', '86', '854', '86B', '857B', '70', '857', '163']",10
55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.391294037,103.856304,"['70M', '86', '163', '854', '86A', '70', '857', '163B']",8
55101,Yio Chu Kang Rd,Opp Serenity Pk,1.390940142,103.8596792,"['70M', '70A', '70B', '86', '854', '86B', '70', '163']",8
55109,Yio Chu Kang Rd,Serenity Pk,1.390494473,103.8599335,"['70M', '86', '163', '854', '86A', '70', '163B']",7
55111,Ang Mo Kio Ave 5,Blk 180,1.376955563,103.8377737,"['138B', '860T', '138A', '652', '860', '138']",6
55119,Ang Mo Kio Ave 5,Blk 617,1.377285307,103.8378471,"['269', '652', '138', '860']",4
55121,Ang Mo Kio Ave 5,Opp Blk 604,1.379431389,103.8351978,"['138B', '860T', '138A', '652', '860', '138', '265']",7
55129,Ang Mo Kio Ave 5,Blk 604,1.37955302,103.8354994,"['269', '652', '860', '138', '265']",5
55131,Ang Mo Kio Ave 4,BLK 612,1.37986282,103.8396597,"['76', '668', '71', '268', '268C']",5
55139,Ang Mo Kio Ave 4,BLK 641,1.378940116,103.8400749,"['76', '668', '71', '268', '268B', '268A']",6
55141,Ang Mo Kio Ave 4,OPP BLK 622,1.381513056,103.8390206,"['76', '668', '71', '268', '268C']",5
55149,Ang Mo Kio Ave 4,BLK 622,1.381476389,103.8392681,"['76', '668', '71', '268', '268B', '268A']",6
55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.383394401,103.8403312,"['268', '76', '268C', '265']",4
55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065,"['76', '268', '268B', '268A', '265']",5
55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.381236392,103.8410023,"['269', '269A']",2
55171,Ang Mo Kio Ave 6,Castle Green,1.385783333,103.8429056,"['668', '86', '853M', '853', '86B', '852', '71', '851', '825']",9
55179,Ang Mo Kio Ave 6,Opp Castle Green,1.385991667,103.8431694,"['668', '86', '853M', '853', '852', '71', '851', '86A', '825']",9
55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.381432514,103.8438923,"['668', '86', '851e', '853M', '853', '86B', '852', '45', '851']",9
55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382955556,103.844225,"['70M', '668', '76', '851e', '853M', '86', '853', '71', '852', '45', '851', '86A', '70', '825']",14
5519,Cantonment Rd,Blk 1G,1.275534722,103.8411269,"['167', '196', '121']",3
55199,Ang Mo Kio St 61,Blk 645,1.379524768,103.8426632,"['269', '269A']",2
55201,Ang Mo Kio Ave 6,Aft Blk 648,1.37859114,103.8443777,"['269A', '668', '851e', '853M', '86', '269', '853', '852', '45', '851', '860', '13', '162']",13
55209,Ang Mo Kio Ave 6,Opp Blk 646,1.378631667,103.8446844,"['668', '86', '851e', '853M', '853', '860T', '852', '45', '851', '860', '13', '162']",12
5521,Cantonment Rd,Maritime Hse,1.276768611,103.8405922,"['167', '196', '121']",3
55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.386216,103.845539,['268'],1
55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.385607252,103.8459306,"['268', '268A']",2
55221,Ang Mo Kio St 64,Aft Ang Mo Kio St 62,1.387790028,103.8462112,"['268', '70M', '70']",3
55229,Ang Mo Kio St 64,Bef Ang Mo Kio St 62,1.38851043,103.8459157,"['70M', '70A', '268', '268A', '70']",5
55231,Ang Mo Kio St 63,Liuxun Sanhemiao Tp,1.385760939,103.8483169,"['70M', '268', '45', '70', '265']",5
55239,Ang Mo Kio St 63,Bef AMK St 64,1.386997778,103.8480411,"['70M', '70A', '268', '268A', '70']",5
55241,Lentor Ave,Aft Yio Chu Kang Rd,1.389545,103.840319,"['853M', '853', '854', '852', '851', '855', '857']",7
55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389538,103.84068,"['857A', '853M', '853', '854', '852', '857B', '851', '857']",8
55251,Lentor Ave,Countryside Est,1.390936005,103.8388558,"['853M', '853', '854', '852', '851', '855', '857']",7
55259,Lentor Ave,Opp Countryside Est,1.39143,103.838608,"['857A', '853M', '853', '854', '852', '857B', '851', '855', '857']",9
55261,Lentor Ave,Bullion Pk Condo,1.39203,103.836929,"['853M', '853', '854', '852', '851', '855', '857']",7
55269,Lentor Ave,Opp Bullion Pk Condo,1.39267,103.836298,"['857A', '853M', '853', '854', '852', '857B', '851', '855', '857']",9
55281,Lentor Ave,Aft SLE,1.398136957,103.8288132,"['39', '969A', '85', '858', '965', '969']",6
55289,Lentor Ave,LP 94,1.398443393,103.8290392,"['39', '85', '858', '965T', '965', '969', '85A']",7
55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.384251667,103.8444567,"['70M', '70A', '268', '45', '70', '268C', '265']",7
55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.384084,103.844597,"['70M', '268', '268B', '268A', '45', '70', '265']",7
55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.384303578,103.8468397,"['70M', '70A', '45', '70', '265']",5
55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.384086699,103.8467826,"['70', '45', '70M', '265']",4
55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.378363333,103.8472253,['72'],1
55329,Ang Mo Kio Ave 8,Nanyang Poly,1.379019701,103.8472253,"['72B', '72', '72A']",3
55331,Lentor Loop,Aft Lentor Gr,1.386922462,103.837141,['825'],1
55339,Lentor Loop,Aft Florissa Pk,1.38708226,103.8371164,['825'],1
55341,Lentor Dr,Lentor Stn Exit 3,1.384975,103.836684,['825'],1
55349,Lentor Dr,Lentor Stn Exit 5,1.384791442,103.8364931,['825'],1
55351,Lentor Rd,Opp Fudu Wk P/G,1.389736788,103.836964,['825'],1
55361,Lentor Loop,Countryside Gdn P/G,1.389836856,103.838605,['825'],1
55371,Lentor Loop,Aft Lentor St,1.388614367,103.8344045,['825'],1
55381,Lentor Loop,Bef Bullion Pk,1.38990417,103.8362464,['825'],1
55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.381132415,103.8455559,"['72', '70M', '70A', '76', '825', '72B', '860T', '71', '860', '13', '72A', '162', '70']",13
56011,Upp Thomson Rd,Bef adana at thomson,1.36865,103.828321,"['167', '163', '855', '169', '980']",5
56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.369486,103.828616,"['167', '163', '855', '169', '980']",5
56021,Upp Thomson Rd,Opp Sembawang Hills FC,1.372666,103.82843,"['167', '980', '652', '855', '169', '163']",6
56029,Upp Thomson Rd,Bef Sembawang Hills Fc,1.373595,103.8287,"['167', '980', '652', '855', '169', '163']",6
56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.376956667,103.8282253,"['167', '980', '652', '855', '169', '163']",6
56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.376730556,103.8284839,"['167', '980', '652', '855', '169', '163']",6
56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.379094,103.827593,"['167', '860T', '169', '138A', '860', '138', '980']",7
56049,Upp Thomson Rd,Meadows @ Peirce,1.379456389,103.8276883,"['167', '169', '860', '138', '980']",5
56051,Upp Thomson Rd,Opp Tagore Rd,1.38249473,103.825764,"['167', '860T', '169', '138A', '860', '138', '980']",7
56059,Upp Thomson Rd,Bef Tagore Rd,1.382688058,103.8260455,"['167', '169', '860', '138', '980']",5
56061,Upp Thomson Rd,Aft Tagore Dr,1.385154,103.822865,"['167', '860T', '169', '138A', '860', '138', '980']",7
56069,Upp Thomson Rd,Bef Tagore Dr,1.385304995,103.8232088,"['167', '169', '860', '138', '980']",5
56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,1.387177444,103.8196482,"['167', '860T', '169', '138A', '860', '138', '980']",7
56079,Upp Thomson Rd,Aft Old Upp Thomson Rd,1.38756641,103.8195979,"['167', '169', '860', '138', '980']",5
56081,Upp Thomson Rd,Bef SLE,1.391569,103.818216,"['167', '860T', '169', '138A', '860', '138', '980']",7
56089,Upp Thomson Rd,Aft SLE,1.392050912,103.8186111,"['167', '169', '860', '138', '980']",5
56091,Upp Thomson Rd,Springleaf Stn Exit 3,1.3962,103.818459,"['167', '860T', '169', '138A', '860', '138', '980']",7
56099,Upp Thomson Rd,Springleaf Stn Exit 2,1.396068178,103.8188299,"['138C', '167', '169', '860', '138', '980']",6
56191,Yio Chu Kang Rd,Teachers' Housing Est,1.378798333,103.8294408,"['652', '860', '855', '138', '163']",5
56199,Yio Chu Kang Rd,Aft Thomson Hills Dr,1.378923333,103.8300364,"['860T', '652', '138A', '860', '855', '138', '163']",7
56201,Yio Chu Kang Rd,Aft Munshi Abdullah Ave,1.380593816,103.8322476,"['652', '860', '855', '138', '163']",5
56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,1.380318633,103.8324031,"['860T', '652', '138A', '860', '855', '138', '163']",7
56241,Ang Mo Kio Ave 2,St. Nicholas Girls',1.371991667,103.8332083,['265'],1
56249,Ang Mo Kio Ave 2,Opp St. Nicholas Girls',1.372958319,103.8330111,['265'],1
56251,Ang Mo Kio Ave 2,Opp Horizon Gdns,1.376374722,103.8344186,['265'],1
56259,Ang Mo Kio Ave 2,Horizon Gdns,1.376844444,103.8348403,['265'],1
56261,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 2,1.367859,103.831724,"['262', '132', '166', '165', '169']",5
56269,Ang Mo Kio Ave 1,BEF Ang mo kio avenue 2,1.367418354,103.832334,"['169', '132', '166', '165']",4
56289,Ang Mo Kio Ave 2,Bef Shangri-La Wk,1.370231678,103.8323266,['262'],1
5629,Cantonment Rd,Opp Southpoint,1.273211389,103.84187,"['167', '196', '121', '80']",4
5631,Cantonment Link,Blk 16,1.273460559,103.8403472,"['167', '196', '121', '80']",4
5641,Keppel Rd,Bef Cantonment Rd,1.272723931,103.8414062,"['97e', '10', '97', '131', '100', '30', '57', '145']",8
5649,Keppel Rd,Opp Customs Port Br HQ,1.272384212,103.8409391,"['97e', '10', '97', '131', '100', '30', '57', '145', '80']",9
5651,Tg Pagar Rd,Opp Fuji Xerox Twrs,1.273218611,103.8430731,"['145', '80']",2
57011,Upp Thomson Rd,Opp Springleaf Nature Pk,1.400157254,103.8171721,"['167', '860T', '169', '138A', '860', '138', '980']",7
57019,Upp Thomson Rd,Springleaf Nature Pk,1.400562609,103.8173447,"['138C', '167', '169', '860', '138', '980']",6
57021,Sembawang Rd,Forest Hills Condo,1.404140741,103.8183424,"['167', '860T', '860', '169', '980']",5
57029,Sembawang Rd,Aft The Springside,1.403962906,103.8186226,"['167', '169', '860', '980']",4
57031,Sembawang Rd,Nee Soon Driclad Ctr,1.40705412,103.8201226,"['167', '860T', '860', '169', '980']",5
57039,Sembawang Rd,SPIRITUAL GRACE PRESBY CH,1.4061175,103.8199872,"['167', '169', '860', '980']",4
57041,Sembawang Rd,Nee Soon HQ 22 SIB,1.410692683,103.8219231,"['167', '860T', '860', '169', '980']",5
57049,Sembawang Rd,Opp Nee Soon HQ 22 SIB,1.410820278,103.8223353,"['167', '169', '860', '980']",4
57051,Sembawang Rd,Aft Sembawang Air Base,1.415206,103.8233905,"['167', '860T', '860', '171', '169', '980']",6
57059,Sembawang Rd,Opp Sembawang Air Base,1.414727778,103.8235655,"['167', '860', '171', '169', '980']",5
57061,Sembawang Rd,Dieppe Barracks,1.419905,103.8245465,"['167', '860T', '860', '171', '169', '980']",6
57069,Sembawang Rd,Opp Dieppe Barracks,1.418965927,103.8246055,"['167', '860', '171', '169', '980']",5
57071,Sembawang Rd,Opp Khatib Camp,1.424958,103.8255225,"['167', '860T', '860', '171', '169', '980']",6
57079,Sembawang Rd,Khatib Camp,1.424438602,103.8256679,"['167', '860', '171', '169', '980']",5
57081,Sembawang Rd,Opp Blk 713,1.427536111,103.8265547,"['171', '167', '980']",3
57089,Sembawang Rd,Blk 713,1.427405009,103.8268567,"['807', '800', '167', '171', '980']",5
57111,Sembawang Rd,Opp Blk 101,1.431236226,103.8265494,"['167', '858', '969', '859', '856', '980']",6
57119,Sembawang Rd,Blk 101,1.431302571,103.8268877,"['811', '811T', '800', '167', '858', '859T', '858A', '811A', '856', '859', '883M', '969', '980']",13
57121,Sembawang Rd,Opp Blk 115B,1.433450833,103.8263113,"['167', '858', '969', '859', '856', '980']",6
57129,Sembawang Rd,Blk 114,1.434186569,103.8264145,"['811', '811T', '800', '167', '858', '859T', '858A', '811A', '856', '859', '883M', '969', '980']",13
57131,Sembawang Rd,Opp Jln Kemuning,1.438084138,103.8252975,"['167', '858', '859', '856', '980']",5
57139,Sembawang Rd,Aft Jln Kemuning,1.437956621,103.8255963,"['167', '858', '859T', '859', '856', '858A', '980']",7
57141,Mandai Rd,Bef Upp Thomson Rd,1.402482551,103.8169623,"['138C', '138']",2
57149,Mandai Rd,Aft Upp Thomson Rd,1.402368163,103.8168955,"['138A', '138']",2
58009,Sembawang Vista,Sembawang Int,1.447481793,103.8194139,"['117M', '859B', '117', '882', '883', '167', '861A', '859T', '859', '861', '882A', '859A', '883M', '981', '980']",15
58011,Sembawang Rd,Opp Sembawang Shop Ctr,1.441356114,103.8241875,"['167', '858', '859', '856', '980']",5
58019,Sembawang Rd,Aft Sembawang Shop Ctr,1.44085,103.824719,"['167', '858', '859T', '859', '856', '858A', '980']",7
58021,Sembawang Rd,Opp The Nautical,1.44324137,103.8236786,"['167', '858', '859', '856', '980']",5
58029,Sembawang Rd,The Nautical,1.443159194,103.8239851,"['167', '858', '859T', '859', '856', '858A', '980']",7
58031,Sembawang Rd,Opp Canberra Dr,1.4462869,103.8250487,"['167', '859']",2
58039,Sembawang Rd,Bef Canberra Dr,1.4467419,103.8258,"['167', '859T', '859']",3
58041,Sembawang Rd,Blk 590C,1.449393465,103.8268558,"['117M', '117', '883', '861A', '861', '883M', '169']",7
58049,Sembawang Rd,Opp Blk 590C,1.449195252,103.8270354,"['117M', '117', '883', '861', '883M', '883B', '169A', '169']",8
58051,Sembawang Rd,Blk 592C,1.450879722,103.8284308,"['117M', '882', '117', '883', '861A', '861', '883M', '169']",8
58059,Sembawang Rd,Opp Blk 592C,1.450790077,103.828663,"['117M', '882', '117', '883', '861', '883M', '883B', '169A', '169']",9
58061,Sembawang Rd,Opp Blk 101A,1.452964231,103.8311063,"['169', '882']",2
58069,Sembawang Rd,Opp Durban Rd,1.452187,103.830428,"['169A', '169', '882']",3
58071,Sembawang Rd,Bef Jln Basong,1.455284221,103.8338898,['882'],1
58079,Sembawang Rd,Aft Jln Basong,1.455004462,103.8338122,['882'],1
58081,Sembawang Rd,Opp Jln Janggus,1.458251944,103.8359461,['882'],1
58089,Sembawang Rd,Aft Andrews Ave,1.458732559,103.8365422,['882'],1
58091,Sembawang Rd,Sembawang Pk,1.46211498,103.8379192,['882'],1
58099,Sembawang Rd,Opp Sembawang Pk,1.460299,103.837391,['882'],1
58101,Canberra Rd,Blk 311,1.446672778,103.8228228,"['858', '856']",2
58109,Canberra Rd,Opp Blk 311,1.446676079,103.823093,"['858', '856', '858A']",3
58111,Canberra Rd,Blk 351 CP,1.450962723,103.8207523,"['882', '859T', '859', '856', '882A', '859A', '981', '980']",8
58119,Canberra Rd,Blk 502A,1.450999255,103.8210232,"['859B', '882', '856B', '859', '856', '981', '980']",7
58121,Canberra Rd,Blk 424A CP,1.453291155,103.8192948,"['656', '859T', '859', '856', '859A', '981']",6
58129,Canberra Rd,Blk 508 CP,1.452842161,103.8198822,"['656', '859B', '856B', '859', '856', '981']",6
58131,Canberra Rd,Aft Assyafaah Mque,1.456253333,103.82046,"['981', '856']",2
58139,Canberra Rd,Bef Assyafaah Mque,1.456375644,103.8207457,"['981', '856B', '856']",3
58141,Admiralty Rd West,Sembawang Camp,1.463365158,103.8165318,"['169A', '856B', '856', '981', '169']",5
58149,Admiralty Rd West,Opp Sembawang Shipyard G 8,1.461903592,103.8178892,"['981', '169', '856']",3
58151,Canberra Rd,Bef Sembawang Stn,1.448359043,103.8220134,"['167', '858', '861A', '859T', '859', '856', '861', '980']",8
58159,Canberra Rd,Aft Admiral Hill,1.448217087,103.8223561,"['167', '858', '856B', '861', '859', '856', '858A', '980']",8
58161,Admiralty Rd West,Bef Sembawang Shipyard G 3,1.460527557,103.8203735,"['169A', '856B', '856', '981', '169']",5
58169,Admiralty Rd West,Aft HomeTeamNS Sembawang Resort,1.459786963,103.8209245,"['981', '169', '856']",3
58171,Admiralty Rd West,Aft North Rd,1.458905808,103.8237988,"['169A', '169']",2
58179,Admiralty Rd West,Opp Sembawang Corp Industries,1.458556453,103.82351,['169'],1
58181,Admiralty Rd West,Police Drv Circuit,1.45964275,103.8262572,"['169A', '169']",2
58189,Admiralty Rd West,Opp Police Drv Circuit,1.459154444,103.8260118,['169'],1
58191,Admiralty Rd East,Aft Wellington Rd,1.458752029,103.8287551,"['169A', '169']",2
58199,Admiralty Rd East,OPP AUCKLAND ROAD WEST,1.459050157,103.8278843,['169'],1
58201,Admiralty Rd East,Aft Queen'S Ave,1.455312349,103.83099,"['169A', '169']",2
58209,Admiralty Rd East,Aft Pakistan Rd,1.455240833,103.8306264,['169'],1
58211,Sembawang Way,Sembawang Stn,1.449262026,103.819794,"['859B', '117M', '117', '882', '883', '858', '859', '883M', '981']",9
58219,Sembawang Way,Opp Sembawang Stn,1.449534637,103.8199297,"['117M', '882', '117', '883', '858', '859T', '859', '882A', '858A', '859A', '883M', '981']",12
58221,Sembawang Way,Blk 339 CP,1.448592648,103.8170658,['858'],1
58229,Sembawang Way,Blk 358A CP,1.448750841,103.8168059,"['858', '858A']",2
58241,Sembawang Vista,Sembawang Int/Opp Blk 315,1.447220646,103.8201849,"['859A', '859T', '859']",3
58249,Sembawang Vista,Blk 309,1.447117222,103.8211856,['859'],1
58251,Sembawang Dr,Sun Plaza/Sembawang Stn,1.448031488,103.8189521,"['656', '117M', '859B', '117', '882', '883', '962', '962B', '859', '883M', '981', '980']",12
58259,Sembawang Dr,Opp Sun Plaza,1.447772672,103.8189515,"['656', '117M', '882', '117', '962', '883', '962B', '859T', '859', '882A', '883M', '859A', '981', '980']",14
58261,Canberra Link,VISIONAIRE,1.447102138,103.8272631,['169'],1
58269,Canberra Link,OPP VISIONAIRE,1.447023616,103.82762,"['169A', '169']",2
58271,Sembawang Cres,Blk 335,1.447027835,103.8147065,"['859A', '859T', '859', '962']",4
58279,Sembawang Cres,Opp Blk 336A CP,1.446584623,103.8145692,"['859B', '962', '859']",3
58281,Sembawang Cres,Sembawang Sec Sch,1.445013675,103.8162666,"['859A', '859T', '859', '962']",4
58289,Sembawang Cres,Opp Sembawang Sec Sch,1.444859608,103.8162716,"['859B', '962', '859']",3
58291,Sembawang Dr,Blk 317,1.4457932,103.8199449,"['656', '859B', '962', '859', '980']",5
58299,Sembawang Dr,Blk 328,1.445829153,103.8196846,"['656', '962', '859T', '859', '859A', '980']",6
58301,Gambas Ave,3M Bldg,1.444856506,103.8105506,"['965A', '965', '969', '965T']",4
58309,Gambas Ave,Opp 3M Bldg,1.444660636,103.8103665,"['965', '969']",2
58311,Sembawang Dr,Blk 354 CP,1.450197954,103.8181046,"['656', '962', '962B', '980']",4
58319,Sembawang Dr,Blk 357C,1.449769339,103.8180219,"['656', '962', '962B', '980']",4
58321,Admiralty Dr,Bet Blks 357/359,1.450205738,103.8161452,"['859A', '859T', '859']",3
58329,Admiralty Dr,Blk 474,1.450501869,103.8165596,"['859B', '859']",2
58331,Canberra Link,Blk 589D,1.449741296,103.8239761,"['117M', '117', '883', '167', '861A', '859T', '859', '861', '883M']",9
58339,Canberra Link,Opp Blk 589D,1.449361385,103.8243057,"['117M', '117', '883', '167', '861', '859', '883M']",7
58341,Sembawang Dr,Blk 405,1.452679929,103.8168777,"['656', '962', '962B', '859T', '859', '859A']",6
58349,Sembawang Dr,Blk 478,1.452731395,103.8164234,"['656', '859B', '962', '962B', '859']",5
58351,Sembawang Dr,Blk 483,1.455935487,103.8149106,"['962', '962B']",2
58359,Sembawang Dr,Opp Blk 484A CP,1.4561944,103.8146541,"['962', '962B']",2
58361,Admiralty St,Nth Link Bldg,1.461186885,103.8127071,"['962', '962B']",2
58369,Admiralty St,BEF ACACIA HME,1.460774518,103.8120614,"['962', '962B']",2
58371,Sembawang Cres,Bet Blks 325/326,1.444490096,103.8190895,"['859A', '859T', '859', '962']",4
58379,Sembawang Cres,Opp Blk 325,1.444285741,103.8190051,"['859B', '962', '859']",3
58381,Sembawang Way,Blk 469B,1.447970493,103.8133779,"['962', '858', '858A']",3
58389,Sembawang Way,Opp Blk 469B,1.44773992,103.8135667,"['962', '858']",2
58391,Sembawang Ave,Blk 303,1.444264722,103.8224122,"['656', '980']",2
58399,Sembawang Ave,Opp Blk 303,1.443999125,103.8225647,"['656', '980']",2
58401,Admiralty Link,Opp Blk 491,1.455756583,103.8180021,"['859A', '656', '859T', '859']",4
58409,Admiralty Link,Blk 491,1.456108385,103.8181006,"['656', '859B', '859']",3
58411,Admiralty Link,Blk 404A CP,1.454612002,103.8165837,"['859A', '656', '859T', '859']",4
58419,Admiralty Link,Blk 482A CP,1.454644618,103.8158379,"['656', '859B', '859']",3
58421,Admiralty Dr,Blk 353,1.451306124,103.8190292,['980'],1
